#,channelNumb,JulianDay,PossibleDecayLength(MicroSeconds),StartDecay,EndDecay,FirstSignalTimeOverThreshold(nanoseconds),SecondSignalTimeoverThreshold(nanoseconds),PossibleDecayNumber
6899,1,2458258,0.6775,0.467220591,0.467220591,33.75,21.25,1
6899,2,2458258,0.68125,0.467220591,0.467220591,40,12.5,1
6899,1,2458258,5.70749,0.468068562,0.468068562,36.25,27.51,1
6899,2,2458258,5.70248,0.468068562,0.468068562,43.74,45.01,1
6899,1,2458258,4.63125,0.468422368,0.468422368,35,16.25,1
6899,2,2458258,4.62376,0.468422368,0.468422368,28.75,27.5,1
6899,2,2458258,0.42876,0.469416106,0.469416106,13.75,22.5,1
6899,1,2458258,0.495,0.469418953,0.469418953,27.5,30,1
6899,2,2458258,0.50502,0.469418953,0.469418953,35.01,14.99,1
6899,2,2458258,2.035,0.470350765,0.470350765,36.25,33.76,1
6899,3,2458258,1.08375,0.47060621,0.47060621,48.76,13.75,1
6899,1,2458258,0.6925,0.471268011,0.471268011,30,13.75,1
6899,2,2458258,0.69001,0.471268011,0.471268011,36.25,28.75,1
6899,4,2458258,0.68875,0.471268011,0.471268011,36.25,26.25,1
6899,1,2458258,3.43126,0.471385846,0.471385846,26.25,17.5,1
6899,2,2458258,3.43375,0.471385846,0.471385846,45,22.5,1
6899,2,2458258,1.50625,0.472834302,0.472834302,42.5,15,1
6899,3,2458258,2.48625,0.473997824,0.473997824,40,13.75,1
6899,2,2458258,2.805,0.474342183,0.474342183,28.75,42.5,1
6899,2,2458258,3.68125,0.475385251,0.475385251,23.75,27.5,1
6899,3,2458258,8.1075,0.479533321,0.479533321,32.49,26.25,1
6899,4,2458258,8.10625,0.479533321,0.479533321,28.75,22.5,1
6899,3,2458258,4.47751,0.479730254,0.479730255,45,45,1
6899,1,2458258,0.58126,0.480084739,0.480084739,27.51,15,1
6899,3,2458258,0.58125,0.480084739,0.480084739,42.5,22.51,1
6899,1,2458258,0.59,0.480775737,0.480775737,24.99,18.75,1
6899,2,2458258,0.58874,0.480775737,0.480775737,36.25,33.75,1
6899,3,2458258,0.59,0.480775737,0.480775737,43.75,23.75,1
6899,2,2458258,2.25375,0.481427394,0.481427394,41.25,35,1
6899,3,2458258,2.255,0.481427394,0.481427394,37.49,22.5,1
6899,1,2458258,0.4325,0.483097141,0.483097141,28.75,8.75,1
6899,2,2458258,0.42874,0.483097141,0.483097141,43.75,20,1
6899,3,2458258,3.17751,0.484460998,0.484460998,50,42.49,1
6899,3,2458258,3.54999,0.485560542,0.485560542,29.99,20.01,1
6899,3,2458258,1.14,0.485839634,0.485839634,32.49,27.51,1
6899,1,2458258,2.34125,0.486465806,0.486465806,14.99,15.01,1
6899,2,2458258,2.34,0.486465806,0.486465806,21.25,20,1
6899,4,2458258,2.33875,0.486465806,0.486465806,21.25,32.5,1
6899,3,2458258,2.34,0.486465806,0.486465806,21.25,23.74,1
6899,2,2458258,1.48874,0.491984069,0.491984069,35,30,1
6899,4,2458258,1.49126,0.491984069,0.491984069,45,23.75,1
6899,2,2458258,1.045,0.493047578,0.493047578,37.5,31.26,1
6899,3,2458258,1.04499,0.493047578,0.493047578,40,26.25,1
6899,1,2458258,1.9475,0.493220521,0.493220521,26.24,16.25,1
6899,2,2458258,1.94875,0.493220521,0.493220521,40,16.24,1
6899,3,2458258,4.47249,0.494979943,0.494979943,42.5,27.5,1
6899,2,2458258,4.4675,0.494979943,0.494979943,30,30,1
6899,2,2458258,0.68875,0.495536732,0.495536732,41.25,20,1
6899,4,2458258,1.29875,0.497692103,0.497692103,37.5,18.75,1
6899,3,2458258,1.2975,0.497692103,0.497692103,36.25,21.25,1
6899,3,2458258,6.3575,0.498389943,0.498389943,33.76,8.74,1
6899,1,2458258,0.44624,0.500454722,0.500454722,25,15,1
6899,2,2458258,0.44625,0.500454722,0.500454722,33.76,20,1
6899,4,2458258,0.44501,0.500454722,0.500454722,28.76,17.5,1
6899,1,2458258,3.46999,0.502643217,0.502643217,26.24,12.5,1
6899,3,2458258,3.47,0.502643217,0.502643217,38.75,17.51,1
6899,3,2458258,2.325,0.502776227,0.502776227,48.75,31.25,1
6899,2,2458258,2.32374,0.502776227,0.502776227,36.24,25.01,1
6899,1,2458258,0.8125,0.503820593,0.503820593,25,20,1
6899,3,2458258,0.81376,0.503820593,0.503820593,42.51,20,1
6899,3,2458258,0.9425,0.504758206,0.504758206,28.75,21.25,1
6899,1,2458258,9.71124,0.505208959,0.505208959,31.24,18.75,1
6899,3,2458258,9.71001,0.505208959,0.505208959,46.24,21.25,1
6899,2,2458258,3.19626,0.506862281,0.506862281,37.51,21.25,1
6899,3,2458258,3.19625,0.506862281,0.506862281,41.25,20,1
6899,1,2458258,5.96875,0.507802043,0.507802043,33.76,33.76,1
6899,2,2458258,5.9725,0.507802043,0.507802043,46.25,26.25,1
6899,4,2458258,2.8125,0.509157104,0.509157104,24.99,23.75,1
6899,3,2458258,2.81,0.509157104,0.509157104,24.99,28.75,1
6899,2,2458258,2.37126,0.511305223,0.511305223,20,37.49,1
6899,3,2458258,2.365,0.511305223,0.511305223,18.75,50,1
6899,3,2458258,0.80749,0.511554922,0.511554922,33.75,22.5,1
6899,1,2458258,5.74375,0.514362967,0.514362967,21.25,11.25,1
6899,2,2458258,5.74,0.514362967,0.514362967,27.49,20,1
6899,3,2458258,6.59124,0.516172185,0.516172185,43.74,25,1
6899,2,2458258,1.175,0.516615858,0.516615858,31.26,11.26,1
6899,4,2458258,1.17,0.516615858,0.516615858,31.25,25,1
6899,3,2458258,1.16876,0.516615858,0.516615858,28.76,28.74,1
6899,2,2458258,4.17624,0.516928703,0.516928703,32.49,20.01,1
6899,3,2458258,4.17626,0.516928703,0.516928703,36.25,19.99,1
6899,1,2458258,7.07124,0.519192371,0.519192371,11.24,12.5,1
6899,3,2458258,7.07499,0.519192371,0.519192371,30,13.76,1
6899,2,2458258,7.07375,0.519192371,0.519192371,17.5,17.5,1
6899,1,2458258,4.29001,0.522886404,0.522886404,26.24,15,1
6899,2,2458258,4.29125,0.522886404,0.522886404,33.76,22.5,1
6899,3,2458258,4.2875,0.522886404,0.522886404,38.75,37.5,1
6899,1,2458258,1.77625,0.523683333,0.523683333,20,3.75,1
6899,2,2458258,1.77499,0.523683333,0.523683333,28.75,13.76,1
6899,3,2458258,1.77375,0.523683333,0.523683333,26.25,18.75,1
6899,3,2458258,1.265,0.524055866,0.524055866,23.75,21.25,1
6899,4,2458258,1.265,0.524055866,0.524055866,22.5,16.26,1
6899,1,2458258,0.325,0.524510956,0.524510956,23.74,12.5,1
6899,2,2458258,0.32501,0.524510956,0.524510956,40,26.24,1
6899,3,2458258,0.32249,0.524510956,0.524510956,40,30,1
6899,3,2458258,3.80624,0.525769371,0.525769371,39.99,15,1
6899,1,2458258,1.22624,0.526141236,0.526141236,27.5,12.5,1
6899,2,2458258,1.22499,0.526141236,0.526141236,40,13.76,1
6899,1,2458258,1.03376,0.526217789,0.526217789,22.5,17.5,1
6899,2,2458258,1.035,0.526217789,0.526217789,35,23.75,1
6899,2,2458258,1.5075,0.528238495,0.528238495,37.5,20,1
6899,3,2458258,1.50625,0.528238495,0.528238495,42.49,20,1
6899,1,2458258,2.06125,0.530408034,0.530408034,2.5,18.75,1
6899,3,2458258,2.065,0.530408034,0.530408034,20,20,1
6899,2,2458258,0.55876,0.530482076,0.530482076,33.75,38.74,1
6899,3,2458258,1.42625,0.530842555,0.530842555,43.75,12.5,1
6899,3,2458258,0.67625,0.531072024,0.531072024,48.75,31.25,1
6899,2,2458258,0.67999,0.531072024,0.531072024,33.75,10,1
6899,3,2458258,1.98,0.531243654,0.531243654,47.5,26.25,1
6899,2,2458258,1.97874,0.531243654,0.531243654,43.75,30,1
6899,1,2458258,6.11625,0.531844171,0.531844171,23.74,6.25,1
6899,2,2458258,6.10875,0.531844171,0.531844171,26.24,31.25,1
6899,3,2458258,6.11,0.531844171,0.531844171,23.74,21.26,1
6899,3,2458258,1.72125,0.532175388,0.532175388,46.24,32.5,1
6899,3,2458258,2.29875,0.533296712,0.533296712,43.76,41.26,1
6899,2,2458258,1.01125,0.533702879,0.533702879,35,28.75,1
6899,3,2458258,1.00875,0.533702879,0.533702879,26.25,31.25,1
6899,3,2458258,4.93874,0.534515116,0.534515116,30,35,1
6899,4,2458258,4.94001,0.534515116,0.534515116,17.5,18.74,1
6899,2,2458258,7.1675,0.536427177,0.536427177,32.5,23.75,1
6899,1,2458258,2.6925,0.536801328,0.536801328,20,16.25,1
6899,2,2458258,2.69625,0.536801328,0.536801328,28.75,14.99,1
6899,1,2458258,3.99376,0.537397386,0.537397386,25.01,17.51,1
6899,2,2458258,3.99376,0.537397386,0.537397386,33.76,25,1
6899,4,2458258,0.55626,0.537400307,0.537400307,23.75,19.99,1
6899,3,2458258,0.55251,0.537400307,0.537400307,27.49,23.74,1
6899,1,2458258,1.41874,0.538287929,0.538287929,24.99,28.76,1
6899,2,2458258,1.42375,0.538287929,0.538287929,32.5,15,1
6899,1,2458258,3.19499,0.540045135,0.540045135,32.5,20,1
6899,2,2458258,3.19625,0.540045135,0.540045135,41.25,25,1
6899,2,2458258,4.1375,0.540184316,0.540184316,38.74,26.24,1
6899,3,2458258,4.13874,0.540184316,0.540184316,41.25,18.75,1
6899,1,2458258,2.64125,0.540786392,0.540786393,26.24,13.76,1
6899,2,2458258,2.64126,0.540786392,0.540786393,37.51,19.99,1
6899,3,2458258,2.64,0.540786392,0.540786393,37.5,22.49,1
6899,1,2458258,1.68625,0.541802874,0.541802874,25.01,35,1
6899,2,2458258,1.68876,0.541802874,0.541802874,33.75,18.73,1
6899,4,2458258,1.6875,0.541802874,0.541802874,41.25,19.99,1
6899,3,2458258,1.68751,0.541802874,0.541802874,37.51,23.74,1
6899,3,2458258,0.71376,0.542417325,0.542417325,40,28.75,1
6899,1,2458258,1.84875,0.543642265,0.543642265,28.75,26.25,1
6899,2,2458258,1.84875,0.543642265,0.543642265,43.75,27.51,1
6899,1,2458258,1.43625,0.544728231,0.544728231,36.25,17.5,1
6899,2,2458258,1.43875,0.544728231,0.544728231,43.75,13.75,1
6899,2,2458258,2.35874,0.545118912,0.545118912,34.99,37.51,1
6899,3,2458258,2.35874,0.545118912,0.545118912,41.25,30,1
6899,1,2458258,2.13124,0.545705829,0.545705829,28.74,25.01,1
6899,2,2458258,2.13376,0.545705829,0.545705829,38.75,20,1
6899,2,2458258,0.78,0.546013122,0.546013123,43.75,22.5,1
6899,2,2458258,7.55001,0.546441385,0.546441385,23.75,18.75,1
6899,4,2458258,7.55001,0.546441385,0.546441385,23.75,25,1
6899,3,2458258,7.55001,0.546441385,0.546441385,26.25,21.26,1
6899,3,2458258,3.33251,0.547268822,0.547268822,40.01,30,1
6899,2,2458258,3.335,0.547268822,0.547268822,33.76,25,1
6899,4,2458258,3.33375,0.547268822,0.547268822,36.25,13.76,1
6899,1,2458258,3.45999,0.549569582,0.549569582,24.99,12.5,1
6899,2,2458258,3.45751,0.549569582,0.549569582,35,26.24,1
6899,4,2458258,3.45875,0.549569582,0.549569582,41.26,11.25,1
6899,3,2458258,3.45625,0.549569582,0.549569582,37.5,23.74,1
6899,2,2458258,2.63125,0.549714423,0.549714423,38.75,20,1
6899,1,2458258,1.13125,0.551032211,0.551032211,22.5,21.26,1
6899,4,2458258,1.135,0.551032211,0.551032211,28.75,18.74,1
6899,3,2458258,1.13375,0.551032211,0.551032211,31.24,22.49,1
6899,1,2458258,2.75125,0.55121145,0.55121145,30,33.75,1
6899,2,2458258,2.75499,0.55121145,0.55121145,42.49,26.25,1
6899,1,2458258,8.51249,0.552454241,0.552454241,23.75,13.76,1
6899,2,2458258,8.5125,0.552454241,0.552454241,28.75,22.5,1
6899,3,2458258,8.50749,0.552454241,0.552454241,22.49,25,1
6899,4,2458258,8.50749,0.552454241,0.552454241,19.99,21.25,1
6899,1,2458258,5.25875,0.552682156,0.552682156,17.5,17.51,1
6899,2,2458258,5.26,0.552682156,0.552682156,28.74,26.24,1
6899,3,2458258,0.86499,0.556456619,0.556456619,42.48,12.5,1
6899,1,2458258,0.88876,0.55668745,0.55668745,16.24,7.49,1
6899,3,2458258,0.89,0.55668745,0.55668745,31.25,19.99,1
6899,4,2458258,0.88751,0.55668745,0.55668745,23.76,14.99,1
6899,2,2458258,0.39624,0.559236447,0.559236447,28.75,38.76,1
6899,4,2458258,0.3975,0.559236447,0.559236447,38.74,22.5,1
6899,3,2458258,0.395,0.559236447,0.559236447,37.5,32.5,1
6899,1,2458258,3.1475,0.561270427,0.561270427,30.01,32.51,1
6899,2,2458258,3.155,0.561270427,0.561270427,33.76,10,1
6899,2,2458258,4.6675,0.563327936,0.563327936,20.01,26.25,1
6899,2,2458258,1.64625,0.563681081,0.563681081,37.5,27.5,1
6899,4,2458258,1.64624,0.563681081,0.563681081,43.75,16.26,1
6899,1,2458258,0.51125,0.564537004,0.564537004,32.5,22.5,1
6899,2,2458258,0.5125,0.564537004,0.564537004,41.25,24.99,1
6899,4,2458258,2.20125,0.565136099,0.565136099,23.74,40,1
6899,3,2458258,2.20375,0.565136099,0.565136099,45.01,31.25,1
6899,2,2458258,2.19874,0.565136099,0.565136099,31.24,35,1
6899,4,2458258,2.175,0.565136099,0.565136099,17.5,40,1
6899,4,2458258,1.84124,0.568722558,0.568722558,42.49,2.5,1
6899,3,2458258,1.83375,0.568722558,0.568722558,40,25,1
6899,1,2458258,9.50875,0.568776517,0.568776517,22.5,20,1
6899,2,2458258,9.50625,0.568776517,0.568776517,42.5,37.51,1
6899,2,2458258,0.57124,0.569355032,0.569355032,47.5,22.51,1
6899,2,2458258,3.6275,0.569925073,0.569925073,17.5,14.99,1
6899,3,2458258,3.62126,0.569925073,0.569925073,17.51,27.5,1
6899,4,2458258,2.54249,0.570062783,0.570062783,26.25,26.24,1
6899,2,2458258,4.80249,0.570267662,0.570267662,42.49,11.26,1
6899,1,2458258,0.85875,0.57045433,0.57045433,30,12.5,1
6899,2,2458258,0.85,0.57045433,0.57045433,42.5,45,1
6899,2,2458258,1.8075,0.573187959,0.573187959,38.75,7.5,1
6899,3,2458258,1.80375,0.573187959,0.573187959,36.25,22.5,1
6899,1,2458258,2.25125,0.574612834,0.574612834,32.51,20,1
6899,2,2458258,2.2525,0.574612834,0.574612834,39.99,16.25,1
6899,2,2458258,0.67,0.57511125,0.57511125,42.5,33.76,1
6899,3,2458258,3.4225,0.57532602,0.57532602,26.25,25,1
6899,4,2458258,1.71001,0.575463747,0.575463747,40,11.24,1
6899,3,2458258,1.70375,0.575463747,0.575463747,37.51,27.49,1
6899,2,2458258,0.81875,0.577138235,0.577138235,41.26,32.5,1
6899,3,2458258,0.8175,0.577138235,0.577138235,36.25,27.5,1
6899,1,2458258,5.99001,0.579284301,0.579284301,26.25,3.74,1
6899,2,2458258,5.98876,0.579284301,0.579284301,35,13.75,1
6899,3,2458258,2.30126,0.580085976,0.580085976,26.25,35,1
6899,4,2458258,5.31,0.580108916,0.580108916,46.24,10,1
6899,3,2458258,5.30374,0.580108916,0.580108916,37.5,18.75,1
6899,2,2458258,5.30125,0.580108916,0.580108916,13.76,18.75,1
6899,1,2458258,1.56875,0.583683229,0.583683229,31.25,18.75,1
6899,2,2458258,1.5725,0.583683229,0.583683229,46.25,18.75,1
6899,2,2458258,5.435,0.585296325,0.585296325,43.75,30,1
6899,3,2458258,5.44125,0.585296325,0.585296325,37.49,11.25,1
6899,3,2458258,0.80874,0.588335251,0.588335251,40,13.76,1
6899,3,2458258,0.4225,0.589442914,0.589442914,32.51,21.26,1
6899,2,2458258,0.41625,0.589442914,0.589442914,23.75,33.76,1
6899,4,2458258,0.42,0.589442914,0.589442914,20,20,1
6899,3,2458258,0.96876,0.589748443,0.589748443,32.5,53.74,1
6899,2,2458258,4.7,0.591289286,0.591289286,18.76,38.76,1
6899,4,2458258,4.7025,0.591289286,0.591289286,21.26,22.5,1
6899,3,2458258,4.7025,0.591289286,0.591289286,16.26,18.75,1
6899,2,2458258,3.12751,0.592186997,0.592186997,42.51,24.99,1
6899,3,2458258,3.13375,0.592186997,0.592186997,36.25,5,1
6899,1,2458258,4.98125,0.592998027,0.592998027,22.5,15,1
6899,4,2458258,4.98,0.592998027,0.592998027,28.75,21.25,1
6899,3,2458258,4.47375,0.593183726,0.593183726,16.25,28.76,1
6899,2,2458258,1.13249,0.593393652,0.593393652,43.75,15,1
6899,2,2458258,1.8375,0.594562787,0.594562787,36.24,18.75,1
6899,2,2458258,1.40374,0.59830523,0.59830523,40,26.25,1
6899,3,2458258,1.40375,0.59830523,0.59830523,47.49,22.5,1
6899,1,2458258,0.4375,0.599149607,0.599149607,21.25,13.75,1
6899,3,2458258,0.4375,0.599149607,0.599149607,40,16.25,1
6899,2,2458258,2.75375,0.599848566,0.599848566,36.25,23.75,1
6899,3,2458258,2.75499,0.599848566,0.599848566,39.99,18.75,1
6899,1,2458258,2.2825,0.600014755,0.600014755,40,32.5,1
6899,2,2458258,2.2825,0.600014755,0.600014755,52.5,26.25,1
6899,3,2458258,7.75001,0.601085505,0.601085505,27.5,16.25,1
6899,4,2458258,7.74501,0.601085505,0.601085505,16.25,16.24,1
6899,2,2458258,0.90126,0.60259731,0.60259731,16.26,27.5,1
6899,1,2458258,1.02126,0.602921786,0.602921786,20.01,27.5,1
6899,3,2458258,1.02375,0.602921786,0.602921786,23.75,25,1
6899,4,2458258,1.0225,0.602921786,0.602921786,20,18.75,1
6899,3,2458258,1.93001,0.60412544,0.60412544,23.75,23.74,1
6899,1,2458258,1.31125,0.605585342,0.605585342,27.5,11.24,1
6899,3,2458258,1.31,0.605585342,0.605585342,45,22.49,1
6899,1,2458258,5.665,0.605898951,0.605898951,21.25,17.5,1
6899,4,2458258,5.66499,0.605898951,0.605898951,31.25,18.76,1
6899,2,2458258,5.665,0.605898951,0.605898951,26.25,23.75,1
6899,1,2458258,0.74375,0.606127387,0.606127387,28.76,13.76,1
6899,3,2458258,0.74126,0.606127387,0.606127387,45.02,33.76,1
6899,1,2458258,4.31125,0.606932879,0.60693288,23.76,20,1
6899,2,2458258,4.31124,0.606932879,0.60693288,31.25,25,1
6899,2,2458258,0.78125,0.608792921,0.608792921,33.75,38.75,1
6899,3,2458258,0.78376,0.608792921,0.608792921,41.25,26.24,1
6899,2,2458258,3.68624,0.60906376,0.60906376,39.99,16.25,1
6899,2,2458258,3.6325,0.60906376,0.60906376,28.75,16.25,1
6899,4,2458258,1.4125,0.609131617,0.609131617,45,32.5,1
6899,3,2458258,1.41,0.609131617,0.609131617,36.26,42.5,1
6899,1,2458258,9.67876,0.610415682,0.610415682,46.25,13.74,1
6899,2,2458258,9.67875,0.610415682,0.610415682,45.01,17.51,1
6899,3,2458258,9.67624,0.610415682,0.610415682,41.26,25.01,1
6899,3,2458258,1.5175,0.611865661,0.611865661,50,22.5,1
6899,1,2458258,3.42625,0.612213318,0.612213318,26.25,12.5,1
6899,3,2458258,3.42625,0.612213318,0.612213318,46.25,19.99,1
6899,4,2458258,3.16,0.615264155,0.615264155,38.74,28.74,1
6899,3,2458258,3.16,0.615264155,0.615264155,36.25,37.5,1
6899,1,2458258,1.86375,0.616052076,0.616052077,31.25,27.5,1
6899,2,2458258,1.86625,0.616052076,0.616052077,43.75,21.25,1
6899,2,2458258,1.51,0.617617267,0.617617267,32.49,20,1
6899,4,2458258,1.51,0.617617267,0.617617267,36.25,20,1
6899,3,2458258,1.5075,0.617617267,0.617617267,35,25,1
6899,2,2458258,0.295,0.617948691,0.617948691,27.51,21.25,1
6899,4,2458258,0.5775,0.619238374,0.619238374,36.25,22.5,1
6899,3,2458258,4.42875,0.619614507,0.619614507,48.75,21.26,1
6899,2,2458258,2.0675,0.621004182,0.621004182,41.26,31.25,1
6899,1,2458258,0.595,0.621654352,0.621654352,27.5,33.75,1
6899,2,2458258,0.6,0.621654352,0.621654352,43.74,28.75,1
6899,3,2458258,1.00375,0.622172459,0.622172459,40,41.25,1
6899,1,2458258,0.47124,0.622293589,0.622293589,33.75,40.01,1
6899,2,2458258,0.47624,0.622293589,0.622293589,30,21.26,1
6899,4,2458258,1.54875,0.622390546,0.622390546,41.26,30,1
6899,2,2458258,1.54624,0.622390546,0.622390546,18.74,32.51,1
6899,4,2458258,2.57875,0.624352375,0.624352375,25,17.5,1
6899,3,2458258,0.6325,0.624862756,0.624862756,42.49,13.75,1
6899,4,2458258,5.51124,0.625484996,0.625484997,43.74,37.51,1
6899,3,2458258,5.51001,0.625484996,0.625484997,37.5,37.49,1
6899,1,2458258,3.96249,0.630099648,0.630099648,21.25,15,1
6899,4,2458258,3.965,0.630099648,0.630099648,41.26,17.5,1
6899,3,2458258,3.96125,0.630099648,0.630099648,30,22.5,1
6899,3,2458258,5.66625,0.630270138,0.630270138,40,30,1
6899,3,2458258,1.4025,0.630458296,0.630458296,23.75,18.74,1
6899,1,2458258,0.975,0.630510271,0.630510271,33.76,18.74,1
6899,2,2458258,0.97374,0.630510271,0.630510271,38.74,32.51,1
6899,3,2458258,0.97626,0.630510271,0.630510271,43.75,20,1
6899,3,2458258,9.09125,0.632069881,0.632069881,50,28.75,1
6899,4,2458258,9.08625,0.632069881,0.632069881,13.75,18.76,1
6899,1,2458258,1.115,0.632755131,0.632755131,30,17.5,1
6899,2,2458258,1.11,0.632755131,0.632755131,38.75,33.76,1
6899,3,2458258,1.11376,0.632755131,0.632755131,46.25,14.99,1
6899,1,2458258,0.99625,0.634368822,0.634368822,26.24,23.74,1
6899,3,2458258,0.9975,0.634368822,0.634368822,38.74,23.75,1
6899,2,2458258,1.06875,0.638252104,0.638252104,41.24,20,1
6899,4,2458258,1.06125,0.638252104,0.638252104,45,32.5,1
6899,3,2458258,1.0625,0.638252104,0.638252104,40,38.75,1
6899,4,2458258,1.58125,0.641384804,0.641384804,28.75,23.75,1
6899,4,2458258,0.79876,0.643472579,0.643472579,38.75,31.24,1
6899,3,2458258,0.795,0.643472579,0.643472579,30,41.26,1
6899,2,2458258,0.8275,0.643664523,0.643664523,20,20,1
6899,4,2458258,5.6275,0.645586432,0.645586432,28.75,30,1
6899,3,2458258,5.6275,0.645586432,0.645586432,30,27.5,1
6899,4,2458258,1.81376,0.645839398,0.645839399,40.01,20,1
6899,3,2458258,1.81375,0.645839398,0.645839399,37.5,28.75,1
6899,4,2458258,2.98126,0.647993812,0.647993812,33.76,25,1
6899,1,2458258,5.54375,0.648136027,0.648136027,15,16.25,1
6899,3,2458258,5.54625,0.648136027,0.648136027,30,25,1
6899,4,2458258,5.54125,0.648136027,0.648136027,21.25,27.5,1
6899,4,2458258,1.43875,0.649235356,0.649235356,30,21.25,1
6899,3,2458258,1.43875,0.649235356,0.649235356,31.25,27.49,1
6899,2,2458258,0.40376,0.650515809,0.650515809,46.25,21.25,1
6899,1,2458258,6.155,0.65101757,0.65101757,10,1.25,1
6899,2,2458258,6.15499,0.65101757,0.65101757,17.5,18.75,1
6899,1,2458258,0.8875,0.652425268,0.652425268,33.75,12.5,1
6899,2,2458258,0.87874,0.652425268,0.652425268,39.99,50,1
6899,3,2458258,1.52375,0.654355751,0.654355751,37.51,35,1
6899,2,2458258,2.46624,0.655281019,0.65528102,33.75,22.5,1
6899,4,2458258,4.0625,0.657908228,0.657908228,25.01,21.26,1
6899,4,2458258,3.74625,0.659462581,0.659462581,38.75,12.5,1
6899,3,2458258,1.02624,0.65962492,0.65962492,30,28.75,1
6899,2,2458258,1.43375,0.659640837,0.659640837,60,47.51,1
6899,3,2458258,1.0875,0.661459196,0.661459196,47.51,33.76,1
6899,4,2458258,1.0875,0.661459196,0.661459196,28.76,13.76,1
6899,1,2458258,3.42625,0.661568643,0.661568643,22.5,16.25,1
6899,4,2458258,3.42875,0.661568643,0.661568643,31.25,21.25,1
6899,3,2458258,3.42625,0.661568643,0.661568643,28.75,32.5,1
6899,3,2458258,0.35625,0.662627828,0.662627828,43.74,50,1
6899,4,2458258,0.3575,0.662627828,0.662627828,23.74,18.75,1
6899,1,2458258,7.54,0.66376347,0.66376347,17.5,32.51,1
6899,2,2458258,7.54126,0.66376347,0.66376347,23.76,36.26,1
6899,3,2458258,7.54125,0.66376347,0.66376347,18.74,33.76,1
6899,1,2458258,1.14875,0.663873124,0.663873124,25,10,1
6899,2,2458258,1.14749,0.663873124,0.663873124,36.25,20.01,1
6899,3,2458258,2.8725,0.664364768,0.664364768,40,22.49,1
6899,1,2458258,1.7125,0.664959348,0.664959348,30,13.75,1
6899,2,2458258,1.70875,0.664959348,0.664959348,40,25.01,1
6899,1,2458258,1.26375,0.665382079,0.665382079,23.75,20,1
6899,2,2458258,1.2675,0.665382079,0.665382079,41.25,17.5,1
6899,2,2458258,1.55125,0.666277672,0.666277672,52.51,32.5,1
6899,1,2458258,0.47625,0.667149159,0.667149159,23.75,12.5,1
6899,2,2458258,0.47626,0.667149159,0.667149159,42.51,19.99,1
6899,2,2458258,1.08,0.669375384,0.669375384,38.75,17.5,1
6899,4,2458258,0.68125,0.672425282,0.672425282,40,13.76,1
6899,3,2458258,0.67751,0.672425282,0.672425282,36.26,23.75,1
6899,1,2458258,4.9625,0.673024514,0.673024514,30,15,1
